Код материала;PRODH0;Иерархия 1 уровня;Иерархия 2 уровня;PRDHA;Количество в ПЕИ
000000000000001588;900;10050;1005015800;100501580001100;0,02
000000000000001589;900;10050;1005007700;100500770001100;0,50
000000000000001590;900;10040;1004001900;100400190001100;4,31
000000000000001598;900;10040;1004002100;100400210001100;181,08
000000000000001599;900;10040;1004002100;100400210001100;298,76
000000000000001600;900;10040;1004002100;100400210001100;0,22
000000000000001601;900;10040;1004002100;100400210001100;147,98
000000000000001602;900;10040;1004002100;100400210001100;0,01
000000000000001617;900;10050;1005015900;100501590001100;84,63
000000000000001619;900;10040;1004002100;100400210001100;0,45
000000000000001620;900;10040;1004002100;100400210001100;34,12
000000000000001621;900;10050;1005007800;100500780001200;11,71
000000000000001626;900;10050;1005015900;100501590001100;71,51
000000000000001627;900;10050;1005015900;100501590001200;2,39
000000000000001632;900;10050;1005007800;100500780001300;25,52
000000000000001633;900;10050;1005007800;100500780001100;0,54
000000000000001634;900;10040;1004002100;100400210001100;5,61
000000000000001635;900;10040;1004002100;100400210001100;55,09
000000000000001636;900;10050;1005007800;100500780001200;8,46
000000000000001641;925;10330;1033001900;103300190001100;0,01
000000000000001647;900;10040;1004002300;100400230001100;2,58
000000000000001648;900;10040;1004002300;100400230001100;0,21
000000000000001649;900;10040;1004002300;100400230001100;8,07
000000000000001650;900;10040;1004002300;100400230001100;1,60
000000000000001665;900;10040;1004002300;100400230001100;2,80
000000000000001666;900;10040;1004002300;100400230001100;0,79
000000000000001670;900;10050;1005016000;100501600001100;11,00
000000000000001672;900;10050;1005016000;100501600001300;2,67
000000000000001674;900;10050;1005016000;100501600001500;17,47
000000000000001677;900;10050;1005008000;100500800001300;23,00
000000000000001678;900;10050;1005008000;100500800001100;13,89
000000000000001679;900;10040;1004002300;100400230001100;9,99
000000000000001680;900;10040;1004002300;100400230001100;0,03
000000000000001681;900;10050;1005008000;100500800001200;26,76
000000000000001686;925;10330;1033001900;103300190001100;0,03
000000000000001690;900;10040;1004002400;100400240001100;141,43
000000000000001691;900;10040;1004002400;100400240001100;537,80
000000000000001692;900;10040;1004002400;100400240001100;0,25
000000000000001693;900;10040;1004002400;100400240001100;0,04
000000000000001708;900;10040;1004002400;100400240001100;9,06
000000000000001709;900;10040;1004002400;100400240001100;27,65
000000000000001710;900;10050;1005008200;100500820001200;24,34
000000000000001713;900;10050;1005016100;100501610001100;446,79
000000000000001717;900;10050;1005016100;100501610001500;7,33
000000000000001722;900;10050;1005008200;100500820001300;216,06
000000000000001723;900;10050;1005008200;100500820001100;19,39
000000000000001724;900;10040;1004002400;100400240001100;16,37
000000000000001725;900;10040;1004002400;100400240001100;0,42
000000000000001726;900;10050;1005008200;100500820001200;1 220,72
000000000000001729;900;10050;1005008200;100500820001600;1,05
000000000000001739;900;10040;1004002500;100400250001100;58,64
000000000000001740;900;10040;1004002500;100400250001100;31,46
000000000000001750;900;10050;1005016200;100501620001100;264,79
000000000000001751;900;10050;1005016200;100501620001400;3,27
000000000000001752;900;10040;1004002500;100400250001100;1,76
000000000000001753;900;10040;1004002500;100400250001100;25,19
000000000000001754;900;10050;1005008400;100500840001200;28,49
000000000000001756;900;10050;1005016200;100501620001100;103,69
000000000000001759;900;10050;1005016200;100501620001400;3,42
000000000000001763;900;10050;1005008400;100500840001300;46,35
000000000000001764;900;10050;1005008400;100500840001100;1,96
000000000000001765;900;10040;1004002500;100400250001100;5,38
000000000000001766;900;10040;1004002500;100400250001100;2,15
000000000000001767;900;10050;1005008400;100500840001200;12,08
000000000000001778;925;10330;1033001900;103300190001100;0,05
000000000000001780;900;10040;1004002700;100400270001100;146,03
000000000000001781;900;10040;1004002700;100400270001100;125,81
000000000000001783;900;10040;1004002700;100400270001100;2,53
000000000000001784;900;10040;1004002700;100400270001100;0,21
000000000000001805;900;10050;1005016400;100501640001100;374,69
000000000000001806;900;10050;1005008600;100500860001300;1 385,89
000000000000001807;900;10040;1004002700;100400270001100;3,65
000000000000001808;900;10040;1004002700;100400270001100;58,77
000000000000001809;900;10050;1005008600;100500860001200;40,99
000000000000001813;900;10050;1005016400;100501640001100;475,86
000000000000001814;900;10050;1005016400;100501640001130;1,06
000000000000001816;900;10050;1005016400;100501640001300;0,02
000000000000001818;900;10050;1005016400;100501640001500;19,56
000000000000001823;900;10050;1005008600;100500860001300;54,72
000000000000001824;900;10050;1005008600;100500860001100;14,45
000000000000001825;900;10040;1004002700;100400270001100;17,51
000000000000001826;900;10040;1004002700;100400270001100;50,63
000000000000001827;900;10050;1005008600;100500860001200;122,59
000000000000001840;900;10040;1004002800;100400280001100;46,87
000000000000001841;900;10040;1004002800;100400280001100;31,81
000000000000001851;900;10050;1005008800;100500880001100;0,30
000000000000001853;900;10050;1005016600;100501660001300;15,95
000000000000001854;900;10040;1004002800;100400280001100;36,04
000000000000001855;900;10040;1004002800;100400280001100;3,99
000000000000001858;900;10050;1005016600;100501660001100;14,08
000000000000001860;900;10050;1005016600;100501660001300;10,07
000000000000001864;900;10050;1005008800;100500880001300;28,73
000000000000001865;900;10050;1005008800;100500880001100;5,07
000000000000001866;900;10040;1004002800;100400280001100;18,90
000000000000001867;900;10040;1004002800;100400280001100;0,51
000000000000001868;900;10050;1005008800;100500880001200;26,44
000000000000001872;900;10040;1004002900;100400290001100;779,46
000000000000001884;900;10050;1005016700;100501670001100;0,05
000000000000001885;900;10050;1005016700;100501670001300;0,01
000000000000001893;900;10050;1005016700;100501670001300;13,77
000000000000001894;900;10050;1005009000;100500900001300;257,96
000000000000001895;900;10040;1004002900;100400290001100;35,44
000000000000001896;900;10050;1005016700;100501670001100;742,43
000000000000001898;900;10050;1005016700;100501670001300;4,30
000000000000001900;900;10050;1005009000;100500900001300;13,12
000000000000001901;900;10050;1005009000;100500900001100;13,13
000000000000001902;900;10040;1004002900;100400290001100;46,37
000000000000001903;900;10040;1004002900;100400290001100;0,11
000000000000001904;900;10050;1005009000;100500900001200;9,82
000000000000001906;925;10330;1033001900;103300190001100;0,00
000000000000001908;900;10040;1004003000;100400300001100;0,05
000000000000001909;900;10040;1004003000;100400300001100;315,39
000000000000001910;900;10040;1004003000;100400300001100;65,83
000000000000001913;900;10050;1005016800;100501680001100;0,17
000000000000001914;900;10050;1005009100;100500910001300;0,02
000000000000001933;900;10040;1004003000;100400300001100;32,33
000000000000001934;900;10040;1004003000;100400300001100;5,73
000000000000001935;900;10050;1005009100;100500910001200;39,86
000000000000001939;900;10050;1005016800;100501680001100;37,66
000000000000001943;900;10050;1005016800;100501680001500;37,05
000000000000001945;900;10050;1005016800;100501680001800;0,08
000000000000001947;900;10050;1005009100;100500910001300;35,59
000000000000001948;900;10050;1005009100;100500910001100;1,38
000000000000001949;900;10040;1004003000;100400300001100;0,59
000000000000001950;900;10040;1004003000;100400300001100;11,79
000000000000001951;900;10050;1005009100;100500910001200;14,41
000000000000001954;925;10330;1033001900;103300190001100;0,15
000000000000001955;900;10050;1005009200;100500920001300;0,03
000000000000001956;900;10040;1004003100;100400310001100;3,50
000000000000001957;900;10050;1005009200;100500920001200;0,20
000000000000001958;900;10050;1005016900;100501690001100;1,12
000000000000001959;900;10050;1005016900;100501690001200;21,49
000000000000001960;900;10050;1005009200;100500920001300;9,80
000000000000001962;900;10040;1004003100;100400310001100;1,14
000000000000001967;900;10040;1004003200;100400320001100;0,57
000000000000001969;925;10330;1033001900;103300190001100;0,18
000000000000001970;900;10040;1004003300;100400330001100;20,90
000000000000001971;900;10040;1004003300;100400330001100;39,96
000000000000001983;900;10040;1004003300;100400330001100;24,57
000000000000001984;900;10040;1004003300;100400330001100;7,09
000000000000001986;900;10050;1005017000;100501700001100;9,94
000000000000001988;900;10050;1005017000;100501700001300;0,24
000000000000001989;900;10050;1005017000;100501700001400;33,25
000000000000001990;900;10050;1005009400;100500940001300;8,27
000000000000001992;900;10040;1004003300;100400330001100;7,77
000000000000001993;900;10040;1004003300;100400330001100;146,15
000000000000001994;900;10050;1005009400;100500940001200;21,90
000000000000001995;925;10330;1033001900;103300190001100;0,09
000000000000001997;900;10040;1004003350;100400335001150;995,99
000000000000001998;900;10040;1004003350;100400335001150;60,59
000000000000002022;900;10050;1005017100;100501710001800;36,83
000000000000002023;900;10050;1005009500;100500950001400;132,81
000000000000002024;900;10040;1004003350;100400335001150;183,08
000000000000002025;900;10040;1004003350;100400335001150;21,59
000000000000002026;900;10050;1005009500;100500950001300;1 547,00
000000000000002028;900;10050;1005017100;100501710001100;115,02
000000000000002029;900;10050;1005017100;100501710001200;0,19
000000000000002035;900;10050;1005017100;100501710001800;30,98
000000000000002036;900;10050;1005017100;100501710001900;0,85
000000000000002037;900;10050;1005017100;100501710002000;0,10
000000000000002038;900;10050;1005009500;100500950001400;50,26
000000000000002040;900;10050;1005009500;100500950001200;13,49
000000000000002041;900;10040;1004003350;100400335001150;136,66
000000000000002042;900;10040;1004003350;100400335001150;26,92
000000000000002043;900;10050;1005009500;100500950001300;97,24
000000000000002047;925;10330;1033001900;103300190001100;0,04
000000000000002048;900;10040;1004003400;100400340001100;56,42
000000000000002049;900;10040;1004003400;100400340001100;16,63
000000000000002064;900;10050;1005017200;100501720001500;0,28
000000000000002068;900;10040;1004003400;100400340001100;65,95
000000000000002069;900;10040;1004003400;100400340001100;13,26
000000000000002070;900;10050;1005017200;100501720001100;33,25
000000000000002073;900;10050;1005017200;100501720001400;30,46
000000000000002074;900;10050;1005009600;100500960001400;16,66
000000000000002075;900;10050;1005009600;100500960001100;3,16
000000000000002076;900;10040;1004003400;100400340001100;46,36
000000000000002077;900;10040;1004003400;100400340001100;9,48
000000000000002079;900;10050;1005009600;100500960001300;9,74
000000000000002091;900;10050;1005009800;100500980001300;0,17
000000000000002093;900;10050;1005017400;100501740001100;0,04
000000000000002094;900;10050;1005017400;100501740001200;2,11
000000000000002096;900;10050;1005009800;100500980001400;0,76
000000000000002098;900;10050;1005009800;100500980001500;33,29
000000000000002109;900;10050;1005017500;100501750001100;1,38
000000000000002111;900;10050;1005009900;100500990001300;0,84
000000000000002113;900;10050;1005009900;100500990001200;0,71
000000000000002116;900;10040;1004003500;100400350001100;67,47
000000000000002117;900;10040;1004003500;100400350001100;51,54
000000000000002131;900;10050;1005010000;100501000001300;0,53
000000000000002135;900;10050;1005017600;100501760001500;254,74
000000000000002136;900;10040;1004003500;100400350001100;36,79
000000000000002137;900;10040;1004003500;100400350001100;35,28
000000000000002138;900;10050;1005017600;100501760001100;128,33
000000000000002142;900;10050;1005017600;100501760001500;17,89
000000000000002143;900;10050;1005017600;100501760001600;8,02
000000000000002146;900;10050;1005010000;100501000001300;47,77
000000000000002147;900;10050;1005010000;100501000001100;42,18
000000000000002148;900;10040;1004003500;100400350001100;19,64
000000000000002149;900;10040;1004003500;100400350001100;8,22
000000000000002150;900;10050;1005010000;100501000001200;106,98
000000000000002156;900;10050;1005010100;100501010001400;26,42
000000000000002160;900;10050;1005017700;100501770001500;0,25
000000000000002161;900;10050;1005010100;100501010001300;4,41
000000000000002163;900;10050;1005010100;100501010001200;1,12
000000000000002166;925;10330;1033001900;103300190001100;0,06
000000000000002168;900;10050;1005010200;100501020001500;0,12
000000000000002193;900;10050;1005010200;100501020001500;0,41
000000000000002197;900;10050;1005010200;100501020001400;0,53
000000000000002201;900;10050;1005010200;100501020001600;0,05
000000000000002202;900;10050;1005017900;100501790001600;1 122,56
000000000000002203;900;10050;1005010200;100501020001400;142,59
000000000000002204;900;10050;1005010200;100501020001100;18,47
000000000000002205;900;10050;1005010200;100501020001500;42,42
